geo_id,tot_pop
0500000US27159,13833
0500000US27161,19137
0500000US27163,238844
0500000US27165,11215
0500000US27167,6571
0500000US27169,51419
0500000US27171,125118
0500000US27173,10425
0500000US28001,32251
0500000US28003,37088
0500000US28005,13110
0500000US28007,19552
0500000US28009,8720
0500000US28011,34103
0500000US28013,14957
0500000US28015,10580
0500000US28017,17410
0500000US28019,8545
0500000US28021,9559
0500000US28023,16763
0500000US28025,20577
0500000US28027,26134
0500000US28029,29430
0500000US28031,19612
0500000US28033,161746
0500000US28035,75113
0500000US28037,8125
0500000US28039,22686
0500000US28041,14391
0500000US28043,21890
0500000US28045,44012
0500000US28047,187785
0500000US28049,245629
0500000US28051,19127
0500000US28053,9336
0500000US28055,1396
0500000US28057,23417
0500000US28059,139698
0500000US28061,16983
0500000US28063,7712
0500000US28065,12464
0500000US28067,67870
0500000US28069,10415
0500000US28071,47496
0500000US28073,56054
0500000US28075,80229
0500000US28077,12893
0500000US28079,23791
0500000US28081,83048
0500000US28083,32307
0500000US28085,34863
0500000US28087,59836
0500000US28089,95552
0500000US28091,27083
0500000US28093,37104
0500000US28095,36889
0500000US28097,10924
0500000US28099,29687
0500000US28101,21718
0500000US28103,11511
0500000US28105,47692
0500000US28107,34700
0500000US28109,55788
0500000US28111,12258
0500000US28113,40416
0500000US28115,30008
0500000US28117,25189
0500000US28119,8188
0500000US28121,142018
0500000US28123,28358
0500000US28125,4873
0500000US28127,27511
0500000US28129,16460
0500000US28131,17890
0500000US28133,29406
0500000US28135,15346
0500000US28137,28981
0500000US28139,22240
0500000US28141,19594
0500000US28143,10738
0500000US28145,27162
0500000US28147,15416
0500000US28149,48840
0500000US28151,51078
0500000US28153,20743
0500000US28155,10271
0500000US28157,9845
0500000US28159,19194
0500000US28161,12650
0500000US28163,28012
0500000US29001,25607
0500000US29003,17377
0500000US29005,5658
0500000US29007,25490
0500000US29009,35588
0500000US29011,12385
0500000US29013,17042
0500000US29015,19060
0500000US29017,12332
0500000US29019,163232
0500000US29021,89144
0500000US29023,42796
0500000US29025,9436
0500000US29027,44419
0500000US29029,43985
0500000US29031,75895
0500000US29033,9296
0500000US29035,6299
0500000US29037,99723
0500000US29039,13973
0500000US29041,7847
0500000US29043,77825
0500000US29045,7148
0500000US29047,222718
0500000US29049,20742
0500000US29051,76182
0500000US29053,17610
0500000US29055,24637
0500000US29057,7867
0500000US29059,16762
0500000US29061,8441
0500000US29063,12900
0500000US29065,15681
0500000US29067,13642
0500000US29069,31920
0500000US29071,101508
0500000US29073,15226
0500000US29075,6719
0500000US29077,275414
0500000US29079,10273
0500000US29081,8941
0500000US29083,22266
0500000US29085,9628
0500000US29087,4910
0500000US29089,10123
0500000US29091,40532
0500000US29093,10579
0500000US29095,675259
0500000US29097,117770
0500000US29099,219084
0500000US29101,52715
0500000US29103,4133
0500000US29105,35642
0500000US29107,33409
0500000US29109,38601
0500000US29111,10203
0500000US29113,52702
0500000US29115,12752
0500000US29117,15196
0500000US29119,23087
0500000US29121,15581
0500000US29123,12196
0500000US29125,9185
0500000US29127,28793
0500000US29129,3777
0500000US29131,24714
0500000US29133,14390
0500000US29135,15616
0500000US29137,8782
0500000US29139,12241
0500000US29141,20559
0500000US29143,18934
0500000US29145,58117
0500000US29147,23384
0500000US29149,10922
0500000US29151,13865
0500000US29153,9728
0500000US29155,18263
0500000US29157,18937
0500000US29159,42287
0500000US29161,45301
0500000US29163,18507
0500000US29165,89677
0500000US29167,31139
0500000US29169,52803
0500000US29171,4972
0500000US29173,10169
0500000US29175,25437
0500000US29177,23474
0500000US29179,6692
0500000US29181,14103
0500000US29183,361602
0500000US29185,9823
0500000US29186,18126
0500000US29187,65498
0500000US29189,998881
0500000US29195,23406
0500000US29197,4429
0500000US29199,4842
0500000US29201,39238
0500000US29203,8437
0500000US29205,6370
0500000US29207,29997
0500000US29209,32172
0500000US29211,6725
0500000US29213,51893
0500000US29215,26048
0500000US29217,21162
0500000US29219,32551
0500000US29221,25205
0500000US29223,13499
0500000US29225,36287
0500000US29227,2155
0500000US29229,18853
0500000US29510,319156
0500000US30001,9253
0500000US30003,12914
0500000US30005,6507
0500000US30007,5629
0500000US30009,10085
0500000US30011,1154
0500000US30013,81519
0500000US30015,5803
0500000US30017,11703
0500000US30019,1758
0500000US30021,8936
0500000US30023,9294
0500000US30025,2887
0500000US30027,11582
0500000US30029,90901
0500000US30031,89658
0500000US30033,1192
0500000US30035,13451
0500000US30037,884
0500000US30039,3082
0500000US30041,16152
0500000US30043,11424
0500000US30045,2068
0500000US30047,28766
0500000US30049,63620
0500000US30051,2344
0500000US30053,19670
0500000US30055,1741
0500000US30057,7691
0500000US30059,1887
0500000US30061,4219
0500000US30063,109494
0500000US30065,4560
0500000US30067,15608
0500000US30069,495
0500000US30071,4249
0500000US30073,6160
0500000US30075,1741
0500000US30077,7022
0500000US30079,1189
0500000US30081,40308
0500000US30083,9759
0500000US30085,10453
0500000US30087,9254
0500000US30089,11382
0500000US30091,3377
0500000US30093,34234
0500000US30095,9121
0500000US30097,3622
0500000US30099,6081
0500000US30101,5337
0500000US30103,713
0500000US30105,7359
0500000US30107,2166
0500000US30109,1008
0500000US30111,148432
0500000US31001,31388
0500000US31003,6664
0500000US31005,463
0500000US31007,690
0500000US31009,478
0500000US31011,5500
0500000US31013,11285
0500000US31015,2107
0500000US31017,3154
0500000US31019,46165
0500000US31021,6847
0500000US31023,8398
0500000US31025,25291
0500000US31027,8837
0500000US31029,3971
0500000US31031,5717
0500000US31033,9979
0500000US31035,6543
0500000US31037,10558
0500000US31039,9140
0500000US31041,10912
0500000US31043,21028
0500000US31045,9170
0500000US31047,24383
0500000US31049,1936
0500000US31051,6003
0500000US31053,36707
0500000US31055,518777
0500000US31057,2008
0500000US31059,5889
0500000US31061,3235
0500000US31063,2743
0500000US31065,4958
0500000US31067,22301
0500000US31069,2065
0500000US31071,2047
0500000US31073,2047
0500000US31075,610
0500000US31077,2544
0500000US31079,58814
0500000US31081,9132
0500000US31083,3424
0500000US31085,958
0500000US31087,2904
0500000US31089,10434
0500000US31091,738
0500000US31093,6273
0500000US31095,7517
0500000US31097,5231
0500000US31099,6492
0500000US31101,8367
0500000US31103,824
0500000US31105,3820
0500000US31107,8693
0500000US31109,286141
0500000US31111,36270
0500000US31113,770
0500000US31115,634
0500000US31117,538
0500000US31119,34960
0500000US31121,7851
0500000US31123,5046
0500000US31125,3730
0500000US31127,7258
0500000US31129,4497
0500000US31131,15773
0500000US31133,2777
0500000US31135,2975
0500000US31137,9199
0500000US31139,7266
0500000US31141,32324
0500000US31143,5395
0500000US31145,11045
0500000US31147,8350
0500000US31149,1517
0500000US31151,14219
0500000US31153,159709
0500000US31155,20858
0500000US31157,37072
0500000US31159,16807
0500000US31161,5452
0500000US31163,3152
0500000US31165,1304
0500000US31167,6124
0500000US31169,5229
0500000US31171,641
0500000US31173,6975
0500000US31175,4268
0500000US31177,20257
0500000US31179,9607
0500000US31181,3809
0500000US31183,819
0500000US31185,13652
0500000US32001,24810
0500000US32003,1954260
0500000US32005,46956
0500000US32007,48926
0500000US32009,770
0500000US32011,2002
0500000US32013,16606
0500000US32015,5799
0500000US32017,5362
0500000US32019,52049
0500000US32021,4768
0500000US32023,43769
0500000US32027,6751
0500000US32029,4002
0500000US32031,422528
0500000US32033,10058
0500000US32510,55226
0500000US33001,60085
0500000US33003,47836
0500000US33005,77049
0500000US33007,32950
0500000US33009,89108
0500000US33011,401057
0500000US33013,146400
0500000US33015,295360
0500000US33017,123198
0500000US33019,43716
0500000US34001,274685
0500000US34003,906541
0500000US34005,449149
0500000US34007,513607
0500000US34009,97253
0500000US34011,157149
0500000US34013,784228
0500000US34015,288581
0500000US34017,635294
0500000US34019,128373
0500000US34021,366789
0500000US34023,810986
0500000US34025,630966
0500000US34027,492694
0500000US34029,577603
0500000US34031,501860
0500000US34033,66058
0500000US34035,324194
0500000US34037,149239
0500000US34039,537661
0500000US34041,108714
0500000US35001,664639
0500000US35003,3730
0500000US35005,65779
0500000US35006,27247
0500000US35007,13726
0500000US35009,48949
0500000US35011,2022
0500000US35013,210538
0500000US35015,53890
0500000US35017,29399
0500000US35019,4693
0500000US35021,691
0500000US35023,4854
0500000US35025,64698
0500000US35027,20500
0500000US35028,18031
0500000US35029,25133
0500000US35031,71797
0500000US35033,4889
0500000US35035,64284
0500000US35037,9078
0500000US35039,40339
0500000US35041,20050
0500000US35043,132330
0500000US35045,130145
0500000US35047,29387
0500000US35049,144606
0500000US35051,12026
0500000US35053,17850
0500000US35055,32957
0500000US35057,16375
0500000US35059,4541
0500000US35061,76759
0500000US36001,303833
0500000US36003,48943
0500000US36005,1386657
0500000US36007,200272
0500000US36009,80229
0500000US36011,79978
0500000US36013,134768
0500000US36015,88824
0500000US36017,50405
0500000US36019,82115
0500000US36021,63073
0500000US36023,49294
0500000US36025,47832
0500000US36027,297577
0500000US36029,918652
0500000US36031,39302
0500000US36033,51579
0500000US36035,55526
0500000US36037,60082
0500000US36039,49159
0500000US36041,4831
0500000US36043,64502
0500000US36045,116582
0500000US36047,2508340
0500000US36049,27072
0500000US36051,65333
0500000US36053,73439
0500000US36055,744389
0500000US36057,50250
0500000US36059,1341245
0500000US36061,1586698
0500000US36063,216546
0500000US36065,234845
0500000US36067,467204
0500000US36069,108116
0500000US36071,373355
0500000US36073,42854
0500000US36075,122114
0500000US36077,62232
0500000US36079,99713
0500000US36081,2233841
0500000US36083,159428
0500000US36085,469363
0500000US36087,312183
0500000US36089,111894
0500000US36091,219960
0500000US36093,154889
0500000US36095,32722
0500000US36097,18330
0500000US36099,35199
0500000US36101,98930
0500000US36103,1494434
0500000US36105,77500
0500000US36107,51049
0500000US36109,101620
0500000US36111,182435
0500000US36113,65697
0500000US36115,63288
0500000US36117,93753
0500000US36119,950541
0500000US36121,42129
0500000US36123,25338
0500000US37001,151528
0500000US37003,37239
0500000US37005,11163
0500000US37007,26908
0500000US37009,27291
0500000US37011,17755
0500000US37013,47820
0500000US37015,21250
0500000US37017,35229
0500000US37019,107992
0500000US37021,238832
0500000US37023,90771
0500000US37025,178588
0500000US37027,82998
0500000US37029,10003
0500000US37031,66685
0500000US37033,23695
0500000US37035,154389
0500000US37037,63821
0500000US37039,27436
0500000US37041,14759
0500000US37043,10594
0500000US37045,98050
0500000US37047,57994
0500000US37049,103908
0500000US37051,320267
0500000US37053,23643
0500000US37055,34015
0500000US37057,162930
0500000US37059,41321
0500000US37061,58728
0500000US37063,268454
0500000US37065,56539
0500000US37067,351335
0500000US37069,60848
0500000US37071,206213
0500000US37073,12207
0500000US37075,8875
0500000US37077,60063
0500000US37079,21384
0500000US37081,489681
0500000US37083,54562
0500000US37085,115733
0500000US37087,58935
0500000US37089,106978
0500000US37091,24643
0500000US37093,47466
0500000US37095,5807
0500000US37097,159771
0500000US37099,40338
0500000US37101,169735
0500000US37103,10153
0500000US37105,57951
0500000US37107,59439
0500000US37109,78450
0500000US37111,45016
0500000US37113,33938
0500000US37115,20777
0500000US37117,24501
0500000US37119,923427
0500000US37121,15546
0500000US37123,27826
0500000US37125,88569
0500000US37127,95938
0500000US37129,203341
0500000US37131,22040
0500000US37133,179471
0500000US37135,134197
0500000US37137,13124
0500000US37139,40733
0500000US37141,52433
0500000US37143,13495
0500000US37145,39461
0500000US37147,168817
0500000US37149,20465
0500000US37151,141960
0500000US37153,46659
0500000US37155,134473
0500000US37157,93641
0500000US37159,138446
0500000US37161,67772
0500000US37163,63540
0500000US37165,36100
0500000US37167,60595
0500000US37169,47351
0500000US37171,73694
0500000US37173,13988
0500000US37175,33094
0500000US37177,4417
0500000US37179,202206
0500000US37181,45426
0500000US37183,906969
0500000US37185,20931
0500000US37187,13206
0500000US37189,51041
0500000US37191,122907
0500000US37193,69287
0500000US37195,81359
0500000US37197,38425
0500000US37199,17794
0500000US38001,2346
0500000US38003,11062
0500000US38005,6685
0500000US38007,779
0500000US38009,6435
0500000US38011,3150
0500000US38013,1968
0500000US38015,81666
0500000US38017,150230
0500000US38019,3991
0500000US38021,5293
0500000US38023,2084
0500000US38025,3540
0500000US38027,2378
0500000US38029,3540
0500000US38031,3349
0500000US38033,1686
0500000US38035,66991
0500000US38037,2386
0500000US38039,2419
0500000US38041,2468
0500000US38043,2444
0500000US38045,4127
0500000US38047,1993
0500000US38049,5396
0500000US38051,2786
0500000US38053,6415
0500000US38055,8985
0500000US38057,8422
0500000US38059,27600
0500000US38061,7733
0500000US38063,3124
0500000US38065,1840
0500000US38067,7420
0500000US38069,4358
0500000US38071,11476
0500000US38073,5434
0500000US38075,2477
0500000US38077,16342
0500000US38079,13985
0500000US38081,3805
0500000US38083,1308
0500000US38085,4159
0500000US38087,726
0500000US38089,24321
0500000US38091,1986
0500000US38093,21110
0500000US38095,2249
0500000US38097,8102
0500000US38099,11081
0500000US38101,62093
0500000US38103,4204
0500000US38105,22552
0500000US39001,28550
0500000US39003,106205
0500000US39005,53127
0500000US39007,101429
0500000US39009,64770
0500000US39011,45939
0500000US39013,70319
0500000US39015,44857
0500000US39017,368630
0500000US39019,28800
0500000US39021,40025
0500000US39023,138193
0500000US39025,197604
0500000US39027,41930
0500000US39029,107800
0500000US39031,36875
0500000US39033,43718
0500000US39035,1278208
0500000US39037,52968
0500000US39039,39007
0500000US39041,175250
0500000US39043,77070
0500000US39045,146351
0500000US39047,29043
0500000US39049,1165897
0500000US39051,42669
0500000US39053,30955
0500000US39055,93408
0500000US39057,161605
0500000US39059,40033
0500000US39061,802252
0500000US39063,74727
0500000US39065,32065
0500000US39067,15851
0500000US39069,28186
0500000US39071,43554
0500000US39073,29374
0500000US39075,42382
0500000US39077,59586
0500000US39079,33268
0500000US39081,69614
0500000US39083,60988
0500000US39085,230101
0500000US39087,62380
0500000US39089,166701
0500000US39091,45805
0500000US39093,301449
0500000US39095,441468
0500000US39097,43446
0500000US39099,238310
0500000US39101,66482
0500000US39103,172592
0500000US39105,23745
0500000US39107,40793
0500000US39109,102461
0500000US39111,14590
0500000US39113,535059
0500000US39115,15025
0500000US39117,34793
0500000US39119,86142
0500000US39121,14637
0500000US39123,41381
0500000US39125,19581
0500000US39127,36058
0500000US39129,55803
0500000US39131,28692
0500000US39133,161386
0500000US39135,42185
0500000US39137,34464
0500000US39139,124177
0500000US39141,78090
0500000US39143,60882
0500000US39145,79506
0500000US39147,56662
0500000US39149,49374
0500000US39151,375321
0500000US39153,541565
0500000US39155,209936
0500000US39157,92542
0500000US39159,52390
0500000US39161,28698
0500000US39163,13415
0500000US39165,213192
0500000US39167,61683
0500000US39169,114505
0500000US39171,37535
0500000US39173,125502
0500000US39175,22596
0500000US40001,22736
0500000US40003,5646
0500000US40005,14195
0500000US40007,5651
0500000US40009,22006
0500000US40011,11968
0500000US40013,42574
0500000US40015,29665
0500000US40017,116237
0500000US40019,47622
0500000US40021,47139
0500000US40023,15225
0500000US40025,2471
0500000US40027,256895
0500000US40029,5910
0500000US40031,125368
0500000US40033,6201
0500000US40035,15074
0500000US40037,70133
0500000US40039,27517
0500000US40041,41525
0500000US40043,4810
0500000US40045,4154
0500000US40047,60756
0500000US40049,27553
0500000US40051,52481
0500000US40053,4534
0500000US40055,6217
0500000US40057,2942
0500000US40059,3687
0500000US40061,12755
0500000US40063,14024
0500000US40065,26496
0500000US40067,6445
0500000US40069,10984
0500000US40071,46460
0500000US40073,15064
0500000US40075,9436
0500000US40077,11138
0500000US40079,50520
0500000US40081,34301
0500000US40083,42038
0500000US40085,9442
0500000US40087,34715
0500000US40089,33212
0500000US40091,20268
0500000US40093,7506
0500000US40095,15887
0500000US40097,41283
0500000US40099,13514
0500000US40101,71110
0500000US40103,11551
0500000US40105,10512
0500000US40107,12203
0500000US40109,721178
0500000US40111,40146
0500000US40113,47416
0500000US40115,31831
0500000US40117,16577
0500000US40119,77448
0500000US40121,45854
0500000US40123,37566
0500000US40125,69608
0500000US40127,11574
0500000US40129,3651
0500000US40131,86988
0500000US40133,25465
0500000US40135,42432
0500000US40137,45097
0500000US40139,20843
0500000US40141,7975
0500000US40143,605418
0500000US40145,73349
0500000US40147,51045
0500000US40149,11619
0500000US40151,8896
0500000US40153,19970
0500000US41001,16097
0500000US41003,85575
0500000US41005,376891
0500000US41007,37070
0500000US41009,49343
0500000US41011,63025
0500000US41013,20864
0500000US41015,22337
0500000US41017,157894
0500000US41019,107638
0500000US41021,1871
0500000US41023,7458
0500000US41025,7399
0500000US41027,22451
0500000US41029,203462
0500000US41031,21670
0500000US41033,82807
0500000US41035,66345
0500000US41037,7872
0500000US41039,351983
0500000US41041,46054
0500000US41043,116910
0500000US41045,31319
0500000US41047,316096
0500000US41049,11207
0500000US41051,737902
0500000US41053,75625
0500000US41055,1774
0500000US41057,25265
0500000US41059,76079
0500000US41061,25796
0500000US41063,7027
0500000US41065,25266
0500000US41067,531744
0500000US41069,1450
0500000US41071,99391
0500000US42001,101485
0500000US42003,1223583
0500000US42005,68839
0500000US42007,170567
0500000US42009,49709
0500000US42011,411850
0500000US42013,127031
0500000US42015,62651
0500000US42017,625472
0500000US42019,184059
0500000US42021,143498
0500000US42023,5080
0500000US42025,65220
0500000US42027,154127
0500000US42029,499797
0500000US42031,39910
0500000US42033,81562
0500000US42035,39230
0500000US42037,67268
0500000US42039,88657
0500000US42041,235861
0500000US42043,268220
0500000US42045,559276
0500000US42047,31850
0500000US42049,280686
0500000US42051,136446
0500000US42053,7685
0500000US42055,149834
0500000US42057,14852
0500000US42059,38640
0500000US42061,45914
0500000US42063,88847
0500000US42065,45231
0500000US42067,24622
0500000US42069,214367
0500000US42071,520156
0500000US42073,90968
0500000US42075,133688
0500000US42077,350106
0500000US42079,320795
0500000US42081,116143
0500000US42083,43356
0500000US42085,116558
0500000US42087,46666
0500000US42089,169896
0500000US42091,801052
0500000US42093,18286
0500000US42095,298101
0500000US42097,94366
0500000US42099,45995
0500000US42101,1528306
0500000US42103,57329
0500000US42105,17464
0500000US42107,148228
0500000US42109,39729
0500000US42111,77626
0500000US42113,6411
0500000US42115,43277
0500000US42117,42008
0500000US42119,44964
0500000US42121,54925
0500000US42123,41767
0500000US42125,207875
0500000US42127,52895
0500000US42129,365012
0500000US42131,28266
0500000US42133,435490
0500000US44001,49853
0500000US44003,166103
0500000US44005,82852
0500000US44007,627070
0500000US44009,127008
0500000US45001,25335
0500000US45003,160565
0500000US45005,10351
0500000US45007,187269
0500000US45009,15949
0500000US45011,22630
0500000US45013,162989
0500000US45015,178783
0500000US45017,15126
0500000US45019,351482
0500000US45021,55397
0500000US45023,33096
0500000US45025,46665
0500000US45027,34944
0500000US45029,38914
0500000US45031,68617
0500000US45033,32120
0500000US45035,137476
0500000US45037,26966
0500000US45039,23890
0500000US45041,137088
0500000US45043,60094
0500000US45045,452859
0500000US45047,69703
0500000US45049,21049
0500000US45051,270430
0500000US45053,24939
0500000US45055,61851
0500000US45057,76889
0500000US45059,66500
0500000US45061,19191
0500000US45063,263406
0500000US45065,10228
0500000US45067,33001
0500000US45069,28873
0500000US45071,37575
0500000US45073,74359
0500000US45075,92346
0500000US45077,119217
0500000US45079,385745
0500000US45081,19926
0500000US45083,284713
0500000US45085,107570
0500000US45087,28867
0500000US45089,34358
0500000US45091,226971
0500000US46003,2713
0500000US46005,17408
0500000US46007,3439
0500000US46009,7077
0500000US46011,32003
0500000US46013,36627
0500000US46015,5275
0500000US46017,1935
0500000US46019,10138
0500000US46021,1466
0500000US46023,9144
0500000US46025,3686
0500000US46027,13861
0500000US46029,27231
0500000US46031,4074
0500000US46033,8250
0500000US46035,19533
0500000US46037,5724
0500000US46039,4352
0500000US46041,5336
0500000US46043,2994
0500000US46045,4079
0500000US46047,7110
0500000US46049,2364
0500000US46051,7340
0500000US46053,4268
0500000US46055,1924
0500000US46057,5920
0500000US46059,3438
0500000US46061,3330
0500000US46063,1249
0500000US46065,17074
0500000US46067,7343
0500000US46069,1417
0500000US46071,3039
0500000US46073,2085
0500000US46075,1012
0500000US46077,5152
0500000US46079,11260
0500000US46081,24193
0500000US46083,45190
0500000US46085,3770
0500000US46087,5628
0500000US46089,2454
0500000US46091,4659
0500000US46093,25454
0500000US46095,2051
0500000US46097,2382
0500000US46099,169987
0500000US46101,6498
0500000US46103,101348
0500000US46105,2995
0500000US46107,2339
0500000US46109,10193
0500000US46111,2352
0500000US46113,13644
0500000US46115,6409
0500000US46117,2983
0500000US46119,1374
0500000US46121,9659
0500000US46123,5646
0500000US46125,8353
0500000US46127,14501
0500000US46129,5454
0500000US46135,22460
0500000US46137,2817
0500000US47001,75160
0500000US47003,45161
0500000US47005,16499
0500000US47007,12863
0500000US47009,123119
0500000US47011,99078
0500000US47013,40696
0500000US47015,13795
0500000US47017,28518
0500000US47019,57358
0500000US47021,39103
0500000US47023,17146
0500000US47025,32234
0500000US47027,7871
0500000US47029,35616
0500000US47031,52780
0500000US47033,14586
0500000US47035,56130
0500000US47037,628133
0500000US47039,11742
0500000US47041,18727
0500000US47043,49733
0500000US47045,38349
0500000US47047,38432
0500000US47049,17946
0500000US47051,41010
0500000US47053,49717
0500000US47055,29380
0500000US47057,22716
0500000US47059,68797
0500000US47061,13688
0500000US47063,62634
0500000US47065,337294
0500000US47067,6831
0500000US47069,27174
0500000US47071,26025
0500000US47073,56848
0500000US47075,18762
0500000US47077,27752
0500000US47079,32349
0500000US47081,24659
0500000US47083,8436
0500000US47085,18552
0500000US47087,11654
0500000US47089,51437
0500000US47091,18258
0500000US47093,433108
0500000US47095,7826
0500000US47097,27773
0500000US47099,41991
0500000US47101,12173
0500000US47103,33439
0500000US47105,48725
0500000US47107,52236
0500000US47109,26109
0500000US47111,22294
0500000US47113,98395
0500000US47115,28269
0500000US47117,30684
0500000US47119,81141
0500000US47121,11762
0500000US47123,44608
0500000US47125,173307
0500000US47127,6363
0500000US47129,21998
0500000US47131,31799
0500000US47133,22086
0500000US47135,7935
0500000US47137,5061
0500000US47139,16823
0500000US47141,72564
0500000US47143,31842
0500000US47145,54091
0500000US47147,66469
0500000US47149,263740
0500000US47151,22231
0500000US47153,14095
0500000US47155,90072
0500000US47157,929030
0500000US47159,19147
0500000US47161,13350
0500000US47163,156794
0500000US47165,161250
0500000US47167,61118
0500000US47169,7870
0500000US47171,18278
0500000US47173,19068
0500000US47175,5550
0500000US47177,39899
0500000US47179,123338
0500000US47181,17005
0500000US47183,35024
0500000US47185,25847
0500000US47187,184035
0500000US47189,114537
0500000US48001,58452
0500000US48003,14833
0500000US48005,86953
0500000US48007,23151
0500000US48009,9060
0500000US48011,1902
0500000US48013,45003
0500000US48015,28443
0500000US48017,7180
0500000US48019,20523
0500000US48021,74403
0500000US48023,3725
0500000US48025,31887
0500000US48027,313000
0500000US48029,1723780
0500000US48031,10527
0500000US48033,647
0500000US48035,18269
0500000US48037,92723
0500000US48039,314494
0500000US48041,195693
0500000US48043,9300
0500000US48045,1631
0500000US48047,7201
0500000US48049,38145
0500000US48051,17209
0500000US48053,42854
0500000US48055,38141
0500000US48057,21360
0500000US48059,13540
0500000US48061,408054
0500000US48063,12424
0500000US48065,6165
0500000US48067,30487
0500000US48069,8110
0500000US48071,35311
0500000US48073,50923
0500000US48075,7060
0500000US48077,10728
0500000US48079,3137
0500000US48081,3324
0500000US48083,8892
0500000US48085,788407
0500000US48087,3062
0500000US48089,20898
0500000US48091,109382
0500000US48093,13981
0500000US48095,4077
0500000US48097,38452
0500000US48099,75645
0500000US48101,1505
0500000US48103,4383
0500000US48105,3711
0500000US48107,6059
0500000US48109,2403
0500000US48111,6738
0500000US48113,2377351
0500000US48115,13867
0500000US48117,19447
0500000US48119,5253
0500000US48121,667053
0500000US48123,20106
0500000US48125,2453
0500000US48127,10040
0500000US48129,3681
0500000US48131,11739
0500000US48133,18602
0500000US48135,137145
0500000US48137,1993
0500000US48139,150462
0500000US48141,804338
0500000US48143,37948
0500000US48145,17879
0500000US48147,33905
0500000US48149,24531
0500000US48151,3954
0500000US48153,6423
0500000US48155,1341
0500000US48157,590350
0500000US48159,10614
0500000US48161,19831
0500000US48163,17224
0500000US48165,17594
0500000US48167,292607
0500000US48169,6449
0500000US48171,24899
0500000US48173,1228
0500000US48175,7223
0500000US48177,19866
0500000US48179,22456
0500000US48181,121145
0500000US48183,121854
0500000US48185,26659
0500000US48187,132431
0500000US48189,36377
0500000US48191,3355
0500000US48193,8501
0500000US48195,5625
0500000US48197,4152
0500000US48199,54748
0500000US48201,4110771
0500000US48203,65766
0500000US48205,6066
0500000US48207,5890
0500000US48209,158312
0500000US48211,3797
0500000US48213,78647
0500000US48215,780087
0500000US48217,35136
0500000US48219,22864
0500000US48221,51306
0500000US48223,35230
0500000US48225,23723
0500000US48227,35003
0500000US48229,3487
0500000US48231,86353
0500000US48233,22122
0500000US48235,1606
0500000US48237,9028
0500000US48239,14077
0500000US48241,35809
0500000US48243,2346
0500000US48245,252390
0500000US48247,5306
0500000US48249,40919
0500000US48251,151211
0500000US48253,20215
0500000US48255,14841
0500000US48257,103927
0500000US48259,33700
0500000US48261,419
0500000US48263,809
0500000US48265,49658
0500000US48267,4599
0500000US48269,289
0500000US48271,3598
0500000US48273,32106
0500000US48275,3732
0500000US48277,49842
0500000US48279,14025
0500000US48281,19721
0500000US48283,6899
0500000US48285,19256
0500000US48287,16610
0500000US48289,16780
0500000US48291,75868
0500000US48293,23428
0500000US48295,3286
0500000US48297,11560
0500000US48299,19316
0500000US48301,83
0500000US48303,280237
0500000US48305,5902
0500000US48307,8246
0500000US48309,236028
0500000US48311,712
0500000US48313,13725
0500000US48315,10494
0500000US48317,4825
0500000US48319,4022
0500000US48321,36751
0500000US48323,54521
0500000US48325,46115
0500000US48327,2243
0500000US48329,136975
0500000US48331,24714
0500000US48333,4955
0500000US48335,9407
0500000US48337,19694
0500000US48339,459018
0500000US48341,21990
0500000US48343,12918
0500000US48345,1215
0500000US48347,64710
0500000US48349,47812
0500000US48351,14423
0500000US48353,15238
0500000US48355,340480
0500000US48357,10211
0500000US48359,2054
0500000US48361,81930
0500000US48363,28112
0500000US48365,23824
0500000US48367,117283
0500000US48369,10306
0500000US48371,15535
0500000US48373,45395
0500000US48375,121446
0500000US48377,7888
0500000US48379,10908
0500000US48381,121208
0500000US48383,3352
0500000US48385,3310
0500000US48387,12870
0500000US48389,13798
0500000US48391,7369
0500000US48393,929
0500000US48395,16603
0500000US48397,79003
0500000US48399,10530
0500000US48401,53393
0500000US48403,10853
0500000US48405,8827
0500000US48407,26451
0500000US48409,64586
0500000US48411,6154
0500000US48413,3493
0500000US48415,16949
0500000US48417,3372
0500000US48419,25455
0500000US48421,3034
0500000US48423,210512
0500000US48425,8503
0500000US48427,61220
0500000US48429,9616
0500000US48431,1138
0500000US48433,1506
0500000US48435,4080
0500000US48437,7903
0500000US48439,1817658
0500000US48441,131896
0500000US48443,1003
0500000US48445,12676
0500000US48447,1637
0500000US48449,32490
0500000US48451,110679
0500000US48453,1030806
0500000US48455,14604
0500000US48457,21741
0500000US48459,39355
0500000US48461,3359
0500000US48463,26477
0500000US48465,49019
0500000US48467,52637
0500000US48469,86878
0500000US48471,68185
0500000US48473,43422
0500000US48475,10625
0500000US48477,33782
0500000US48479,251632
0500000US48481,41369
0500000US48483,5407
0500000US48485,131685
0500000US48487,13524
0500000US48489,22183
0500000US48491,426645
0500000US48493,43122
0500000US48495,7096
0500000US48497,59141
0500000US48499,42019
0500000US48501,7865
0500000US48503,18559
0500000US48505,14070
0500000US48507,11724
0500000US49001,6643
0500000US49003,50155
0500000US49005,113417
0500000US49007,21462
0500000US49009,1063
0500000US49011,307856
0500000US49013,18616
0500000US49015,10991
0500000US49017,5194
0500000US49019,9296
0500000US49021,46310
0500000US49023,10258
0500000US49025,7156
0500000US49027,12554
0500000US49029,9509
