geo_id,company_count,tot_pop,companies_per_capita
0500000US36069,8,108116,7.39946E-05
0500000US55133,29,389964,7.43658E-05
0500000US17161,11,147517,7.45677E-05
0500000US38035,5,66991,7.46369E-05
0500000US04007,4,53569,7.46701E-05
0500000US42031,3,39910,7.51691E-05
0500000US16043,1,13251,7.5466E-05
0500000US40109,55,721178,7.62641E-05
0500000US30029,7,90901,7.70069E-05
0500000US40143,47,605418,7.76323E-05
0500000US19007,1,12877,7.76578E-05
0500000US27169,4,51419,7.77923E-05
0500000US44003,13,166103,7.82647E-05
0500000US16079,1,12729,7.85608E-05
0500000US01039,3,37776,7.94155E-05
0500000US56025,6,75507,7.94628E-05
0500000US18105,11,138422,7.94671E-05
0500000US55083,3,37652,7.9677E-05
0500000US36077,5,62232,8.03445E-05
0500000US29055,2,24637,8.11787E-05
0500000US50015,2,24618,8.12414E-05
0500000US55015,4,49040,8.15661E-05
0500000US48041,16,195693,8.17607E-05
0500000US27085,3,36654,8.18465E-05
0500000US56001,3,36438,8.23316E-05
0500000US08007,1,12063,8.28981E-05
0500000US22121,2,23917,8.36225E-05
0500000US06067,119,1421959,8.36874E-05
0500000US26163,153,1815734,8.42634E-05
0500000US53073,17,201628,8.43137E-05
0500000US21229,1,11770,8.49618E-05
0500000US19113,18,211501,8.5106E-05
0500000US27093,2,23295,8.58553E-05
0500000US23031,17,197216,8.61999E-05
0500000US06007,19,220072,8.63354E-05
0500000US49021,4,46310,8.63744E-05
0500000US48007,2,23151,8.63894E-05
0500000US12021,28,322472,8.68292E-05
0500000US34005,39,449149,8.68309E-05
0500000US05019,2,22979,8.7036E-05
0500000US29095,59,675259,8.73739E-05
0500000US51087,27,307435,8.78234E-05
0500000US25001,19,215937,8.79886E-05
0500000US37065,5,56539,8.84345E-05
0500000US48121,59,667053,8.84487E-05
0500000US48167,26,292607,8.88564E-05
0500000US53063,42,472147,8.89553E-05
0500000US41027,2,22451,8.90829E-05
0500000US39165,19,213192,8.91215E-05
0500000US10005,18,197871,9.09684E-05
0500000US39041,16,175250,9.12981E-05
0500000US18119,2,21572,9.27128E-05
0500000US47001,7,75160,9.31346E-05
0500000US38017,14,150230,9.31904E-05
0500000US54099,4,42388,9.43663E-05
0500000US25005,52,548612,9.47847E-05
0500000US51820,2,21045,9.50344E-05
0500000US15003,91,955775,9.52107E-05
0500000US33013,14,146400,9.56284E-05
0500000US31089,1,10434,9.58405E-05
0500000US27035,6,62559,9.59095E-05
0500000US08037,5,52126,9.59214E-05
0500000US18101,1,10338,9.67305E-05
0500000US56035,1,10247,9.75895E-05
0500000US56021,9,92127,9.76912E-05
0500000US45065,1,10228,9.77708E-05
0500000US55127,10,102205,9.78426E-05
0500000US37129,20,203341,9.83569E-05
0500000US28121,14,142018,9.85791E-05
0500000US08041,62,626928,9.88949E-05
0500000US27145,15,150785,9.94794E-05
0500000US04019,98,982154,9.97807E-05
0500000US36037,6,60082,9.98635E-05
0500000US46099,17,169987,0.000100008
0500000US24033,87,865271,0.000100547
0500000US50023,6,59577,0.00010071
0500000US25015,16,158094,0.000101206
0500000US51660,5,49041,0.000101956
0500000US16085,1,9787,0.000102176
0500000US26119,1,9761,0.000102449
0500000US12115,39,379874,0.000102666
0500000US29153,1,9728,0.000102796
0500000US26065,29,280812,0.000103272
0500000US49057,24,232228,0.000103347
0500000US29127,3,28793,0.000104192
0500000US34025,66,630966,0.000104602
0500000US49029,1,9509,0.000105164
0500000US33017,13,123198,0.000105521
0500000US36029,97,918652,0.000105589
0500000US41005,40,376891,0.000106131
0500000US13229,2,18818,0.000106281
0500000US08117,3,28081,0.000106834
0500000US18043,8,74679,0.000107125
0500000US29163,2,18507,0.000108067
0500000US12009,59,543573,0.000108541
0500000US06061,38,350048,0.000108557
0500000US37021,26,238832,0.000108863
0500000US48029,188,1723780,0.000109063
0500000US31039,1,9140,0.000109409
0500000US22081,1,9079,0.000110144
0500000US48009,1,9060,0.000110375
0500000US13311,3,27168,0.000110424
0500000US42095,33,298101,0.000110701
0500000US17097,78,704596,0.000110702
0500000US13211,2,17862,0.00011197
0500000US01073,74,658555,0.000112367
0500000US48491,48,426645,0.000112506
0500000US55031,5,44184,0.000113163
0500000US19033,5,44104,0.000113368
0500000US54061,11,96791,0.000113647
0500000US48209,18,158312,0.0001137
0500000US19051,1,8765,0.00011409
0500000US06079,31,270113,0.000114767
0500000US39081,8,69614,0.000114919
0500000US18139,2,17358,0.000115221
0500000US12117,49,423508,0.0001157
0500000US12061,16,138268,0.000115717
0500000US21077,1,8597,0.00011632
0500000US36073,5,42854,0.000116675
0500000US29007,3,25490,0.000117693
0500000US21111,89,742172,0.000119918
0500000US08021,1,8288,0.000120656
0500000US08001,54,443715,0.0001217
0500000US39153,66,541565,0.000121869
0500000US23029,4,32811,0.00012191
0500000US16017,5,40915,0.000122205
0500000US38077,2,16342,0.000122384
0500000US24019,4,32650,0.000122511
0500000US32031,52,422528,0.000123069
0500000US51005,2,16228,0.000123244
0500000US39009,8,64770,0.000123514
0500000US27141,11,88691,0.000124026
0500000US36119,118,950541,0.00012414
0500000US05007,28,222894,0.00012562
0500000US55129,2,15916,0.00012566
0500000US28105,6,47692,0.000125807
0500000US06111,104,825706,0.000125953
0500000US19153,55,432260,0.000127238
0500000US08107,3,23447,0.000127948
0500000US12103,118,916719,0.00012872
0500000US38061,1,7733,0.000129316
0500000US28063,1,7712,0.000129668
0500000US51683,5,38201,0.000130887
0500000US34039,71,537661,0.000132053
0500000US40093,1,7506,0.000133227
0500000US02270,1,7464,0.000133976
0500000US23025,7,52231,0.00013402
0500000US19071,1,7432,0.000134553
0500000US20045,15,111130,0.000134977
0500000US36047,339,2508340,0.000135149
0500000US08067,7,51431,0.000136105
0500000US36055,102,744389,0.000137025
0500000US48201,570,4110771,0.00013866
0500000US26125,167,1203012,0.000138818
0500000US55089,12,86365,0.000138945
0500000US12011,245,1753578,0.000139714
0500000US49025,1,7156,0.000139743
0500000US12057,173,1233846,0.000140212
0500000US34019,18,128373,0.000140216
0500000US27037,57,399100,0.000142821
0500000US01089,48,335988,0.000142862
0500000US17021,5,34786,0.000143736
0500000US04013,552,3827371,0.000144224
0500000US09003,130,894478,0.000145336
0500000US28089,14,95552,0.000146517
0500000US22071,51,347858,0.000146612
0500000US21233,2,13601,0.000147048
0500000US21185,9,60450,0.000148883
0500000US08059,80,535533,0.000149384
0500000US47093,65,433108,0.000150078
0500000US37175,5,33094,0.000151085
0500000US12109,29,191323,0.000151576
0500000US41003,13,85575,0.000151914
0500000US26047,5,32691,0.000152947
0500000US24021,36,234122,0.000153766
0500000US21037,14,90532,0.000154641
0500000US47185,4,25847,0.000154757
0500000US12095,179,1149500,0.00015572
0500000US38053,1,6415,0.000155885
0500000US37037,10,63821,0.000156688
0500000US37189,8,51041,0.000156737
0500000US34013,123,784228,0.000156842
0500000US06113,32,201190,0.000159054
0500000US29019,26,163232,0.000159282
0500000US24003,86,539198,0.000159496
0500000US12086,404,2505379,0.000161253
0500000US18115,1,6119,0.000163425
0500000US32003,322,1954260,0.000164768
0500000US18143,4,24174,0.000165467
0500000US35049,24,144606,0.000165968
0500000US35028,3,18031,0.00016638
0500000US05119,64,383632,0.000166827
0500000US53031,5,29924,0.00016709
0500000US17175,1,5977,0.000167308
0500000US06055,23,136858,0.000168057
0500000US49051,4,23705,0.000168741
0500000US36083,27,159428,0.000169355
0500000US17043,157,918764,0.000170882
0500000US20209,27,157845,0.000171054
0500000US08025,1,5838,0.000171292
0500000US31109,50,286141,0.000174739
0500000US25003,23,131144,0.00017538
0500000US19101,3,16827,0.000178285
0500000US34003,162,906541,0.000178701
0500000US18157,31,172963,0.000179229
0500000US32510,10,55226,0.000181074
0500000US06109,10,55186,0.000181205
0500000US39049,212,1165897,0.000181834
0500000US30063,20,109494,0.000182658
0500000US51750,3,16423,0.000182671
0500000US23009,10,54364,0.000183945
0500000US47157,172,929030,0.000185139
0500000US27123,95,509320,0.000186523
0500000US26077,47,250738,0.000187447
0500000US45009,3,15949,0.0001881
0500000US34017,120,635294,0.000188889
0500000US19169,17,89575,0.000189785
0500000US31001,6,31388,0.000191156
0500000US13135,157,808719,0.000194134
0500000US45045,88,452859,0.000194321
0500000US06013,205,1052827,0.000194714
0500000US53039,4,20378,0.00019629
0500000US31055,103,518777,0.000198544
0500000US06063,4,19950,0.000200501
0500000US51630,5,24445,0.000204541
0500000US35033,1,4889,0.000204541
0500000US19103,27,131225,0.000205753
0500000US23005,58,281457,0.000206071
0500000US35001,137,664639,0.000206127
0500000US08069,62,300637,0.000206229
0500000US42017,129,625472,0.000206244
0500000US29510,66,319156,0.000206795
0500000US37119,191,923427,0.000206838
0500000US20091,113,545876,0.000207007
0500000US18183,7,33335,0.00020999
0500000US27055,4,19022,0.000210283
0500000US34023,171,810986,0.000210854
0500000US50027,12,56654,0.000211812
0500000US40075,2,9436,0.000211954
0500000US34027,108,492694,0.000219203
0500000US25027,176,799553,0.000220123
0500000US31067,5,22301,0.000224205
0500000US16001,89,393531,0.000226158
0500000US18057,63,276390,0.000227939
0500000US17011,8,34941,0.000228957
0500000US46039,1,4352,0.000229779
0500000US21067,69,296765,0.000232507
0500000US56039,5,21302,0.00023472
0500000US12099,312,1323394,0.000235757
0500000US51137,8,33535,0.000238557
0500000US45019,84,351482,0.000238988
0500000US38045,1,4127,0.000242307
0500000US48085,192,788407,0.000243529
0500000US42045,137,559276,0.00024496
0500000US42101,375,1528306,0.00024537
0500000US13241,4,16280,0.0002457
0500000US24035,12,47899,0.000250527
0500000US16003,1,3953,0.000252972
0500000US12131,14,55233,0.000253472
0500000US09009,228,862989,0.000264198
0500000US41017,42,157894,0.000266001
0500000US47065,90,337294,0.00026683
0500000US33009,24,89108,0.000269336
0500000US41067,144,531744,0.000270807
0500000US50001,10,36810,0.000271665
0500000US27019,25,91361,0.00027364
0500000US06087,72,263054,0.000273708
0500000US33015,81,295360,0.000274242
0500000US10003,148,538986,0.00027459
0500000US17031,1431,5200950,0.000275142
0500000US18097,249,904878,0.000275175
0500000US38029,1,3540,0.000282486
0500000US08097,5,17163,0.000291324
0500000US51161,27,92389,0.000292243
0500000US34035,95,324194,0.000293034
0500000US22023,2,6799,0.000294161
0500000US20131,3,10173,0.000294898
0500000US25009,222,744644,0.000298129
0500000US39035,383,1278208,0.000299638
0500000US44007,189,627070,0.000301402
0500000US17019,61,201332,0.000302982
0500000US42091,243,801052,0.000303351
0500000US39061,245,802252,0.00030539
0500000US06097,149,485120,0.000307141
0500000US48113,744,2377351,0.000312953
0500000US42029,159,499797,0.000318129
0500000US12001,81,247497,0.000327277
0500000US42093,6,18286,0.00032812
0500000US09001,308,918714,0.000335251
0500000US06037,3356,9830420,0.000341389
0500000US29189,344,998881,0.000344385
0500000US30025,1,2887,0.00034638
0500000US56043,3,8556,0.000350631
0500000US25021,239,672376,0.000355456
0500000US33011,145,401057,0.000361545
0500000US30031,33,89658,0.000368065
0500000US16077,3,7879,0.000380759
0500000US51121,36,94531,0.000380827
0500000US24027,110,288376,0.000381446
0500000US34021,142,366789,0.000387144
0500000US47031,21,52780,0.000397878
0500000US48125,1,2453,0.000407664
0500000US27133,4,9692,0.000412712
0500000US36109,42,101620,0.000413304
0500000US06059,1261,3018963,0.000417693
0500000US51107,132,315134,0.000418869
0500000US17067,8,19090,0.000419068
0500000US08005,248,575022,0.000431288
0500000US37135,58,134197,0.0004322
0500000US24005,353,805709,0.000438123
0500000US29069,14,31920,0.000438596
0500000US51510,63,140912,0.000447088
0500000US48165,8,17594,0.0004547
0500000US50007,73,156705,0.000465843
0500000US49035,489,1033910,0.000472962
0500000US49049,247,520049,0.000474955
0500000US08109,3,6122,0.000490036
0500000US51830,7,14170,0.000494001
0500000US27053,580,1154623,0.000502328
0500000US51059,550,1086743,0.000506099
0500000US55025,248,489309,0.000506837
0500000US37183,465,906969,0.000512697
0500000US24031,505,976203,0.00051731
0500000US55077,8,15383,0.000520055
0500000US05143,108,204123,0.000529093
0500000US53059,6,11102,0.000540443
0500000US42003,664,1223583,0.000542669
0500000US08113,4,7357,0.0005437
0500000US02068,1,1835,0.000544959
0500000US06083,238,424712,0.00056038
0500000US06073,1867,3105989,0.000601097
0500000US51013,126,209457,0.000601555
0500000US41051,472,737902,0.000639651
0500000US47037,413,628133,0.000657504
0500000US26161,229,345290,0.000663211
0500000US06041,173,252916,0.000684022
0500000US30007,4,5629,0.000710606
0500000US51097,5,6959,0.000718494
0500000US29103,3,4133,0.000725865
0500000US46119,1,1374,0.000727802
0500000US20073,5,6677,0.000748839
0500000US31029,3,3971,0.000755477
0500000US11001,460,604453,0.000761019
0500000US49043,30,36521,0.000821445
0500000US47187,158,184035,0.000858532
0500000US08031,530,604414,0.000876882
0500000US06001,1392,1513952,0.000919448
0500000US47039,11,11742,0.000936808
0500000US29035,6,6299,0.000952532
0500000US39159,53,52390,0.001011643
0500000US51610,13,12520,0.001038339
0500000US13121,1014,926197,0.001094799
0500000US51003,119,99150,0.001200202
0500000US53033,2383,1937961,0.001229643
0500000US37063,349,268454,0.001300037
0500000US08014,73,56135,0.001300436
0500000US48453,1571,1030806,0.00152405
0500000US38063,5,3124,0.001600512
0500000US25025,1470,723323,0.002032287
0500000US08013,651,295166,0.002205539
0500000US25017,3530,1506008,0.002343945
0500000US20195,8,3003,0.002664003
0500000US06085,6692,1787694,0.00374337
0500000US36061,6159,1586698,0.003881646
0500000US06081,3141,720162,0.004361519
0500000US51159,69,9248,0.007461073
0500000US06075,7422,805463,0.009214576
